,aic,bic,controls,endo_states,exo_states,loglik,max_pval,mean_pval,min_pval,mse,nendo,nexo,nstates,total_valid,true_index,true_valid,valid
567,-55840.405191865866,-55407.946940991846,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28086.202595932933,1.0,0.9804283904756821,0.050752769594659415,2.1179295597881596,1.0,3.0,4.0,11.0,0.0,1.0,1.0
568,-56589.60079616003,-56157.14254528601,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'z', 'w_real']",['p'],"['nu', 'a', 'mu']",28460.800398080017,1.0,0.9773980776321256,0.0044771566318113345,27.056000918811634,1.0,3.0,4.0,18.0,2.0,1.0,1.0
569,-56439.42832008786,-56006.97006921384,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28385.71416004393,1.0,0.9741541390788849,0.05329632258253482,2.073303507522906,1.0,3.0,4.0,4.0,0.0,1.0,1.0
570,-56550.8845480362,-56118.42629716218,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28441.4422740181,1.0,0.9786132873341956,0.06327232958732744,2.181893478928792,1.0,3.0,4.0,8.0,0.0,1.0,1.0
571,-56834.158888391685,-56401.700637517664,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'z', 'mu']",['p'],"['nu', 'a', 'w_real']",28583.079444195842,1.0,0.9737411940162324,0.0011593556146841978,17.67651288739984,1.0,3.0,4.0,14.0,1.0,1.0,1.0
572,-55294.60306495284,-54862.14481407882,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",27813.30153247642,1.0,0.9847505883069951,0.1436832656635424,2.1878461148811663,1.0,3.0,4.0,10.0,0.0,1.0,1.0
573,-55587.96338054149,-55155.50512966747,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",27959.981690270746,1.0,0.9779437420651869,0.0015776588789265535,1.8419912712709074,1.0,3.0,4.0,10.0,0.0,1.0,1.0
574,-56853.04854782526,-56420.59029695124,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28592.52427391263,1.0,0.9803702496903615,0.13085258078727702,2.022924874575968,1.0,3.0,4.0,12.0,0.0,1.0,1.0
575,-56556.6445226611,-56124.18627178708,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28444.32226133055,1.0,0.99189916483021,0.4868393285736281,1.9942168141303642,1.0,3.0,4.0,10.0,0.0,1.0,1.0
576,-56418.755910535365,-55986.297659661344,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28375.377955267682,1.0,0.9861167457538339,0.11596104961013107,1.8397245852184256,1.0,3.0,4.0,20.0,0.0,1.0,1.0
577,-56102.39887051781,-55669.94061964379,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28217.199435258906,1.0,0.9853138745648717,0.0078080034190854,2.091054336199299,1.0,3.0,4.0,11.0,0.0,1.0,1.0
