,c,w,pi,a,n,i,r,y,q,z,s,pi_star,x_aux_1,x_aux_2,mc,m,i_ann,pi_ann,r_real_ann,p,log_m_nominal,log_y,log_w,log_n,log_p,log_a,log_z,money_growth,money_growth_ann,eps_a,eps_z,eps_m
132,0.6363800708215717,-0.3159916008905718,0.9208525097953004,0.8397919706813965,0.7223927930159059,0.9158137204636873,0.966735109799139,0.6363800708215649,1.082410972573576,0.6663739327671846,0.9999999999999974,0.7625575293859023,-2.864316424483506,0.4660707504420349,-0.3223240153761298,0.934798286176636,-0.3331763235497929,-0.31658996081879803,-0.1315276217814038,-2.797631768610875,-3.8648310661595966,-0.3812179824943874,-1.854617670332983,-0.2946799375677207,-3.797631768610875,-0.1602080293186035,-0.3336260672328154,-0.07788551023700091,-0.3115420409480034,-0.08413809884085206,0.4003729054363183,0.2255013725786434
133,0.5401885305413892,-0.4141835678880813,0.8130562769837135,0.745143683187902,0.7142373607969619,0.8981853541146555,1.0579454448356058,0.5401885305413888,1.099688534432233,0.9458410488489036,0.999999999999997,0.4391688309511409,-12.887448428314118,-5.786438991774026,-0.3688605728869625,0.9024006213085541,-0.4029846542919587,-0.7477748920651459,0.2296653049630063,-2.984575491627162,-4.087172928344838,-0.4824104733878454,-1.999438183892845,-0.3034055421009998,-3.984575491627162,-0.254856316812098,-0.054158951151096466,-0.2223418621852513,-0.8893674487410055,-0.1266898933572151,-0.1126540824653119,-0.1600334539956506
134,0.4530704733805959,-3.058423575764422,0.5474075165633944,1.224736361883531,0.002354111691042271,0.8457340981513013,1.1764827620001221,0.4530704733805939,1.1510960104019299,0.9781706696002104,0.999999999999996,-0.3577774503098161,-30.199477065781352,-12.882723150502029,-4.431011403600495,0.9976918675127638,-0.610691627906842,-1.8103699337464232,0.6990730809344874,-3.4371679750637667,-4.43564887102288,-0.5740577552613051,-5.899351869560242,-1.065058822859788,-4.437167975063767,0.2247363618835312,-0.02182933039978956,-0.3484759426780671,-1.393903770712269,0.4286214153332095,-0.005250145175759586,-0.1706024529298661
135,-0.10336970486529701,-4.920526068233695,0.2772148134878005,0.9635159770068209,-0.4016024521613477,0.6717589586486269,1.221410950402727,-0.1033697048653001,1.3216090446285158,0.8011230427156003,0.999999999999994,-1.168355559536598,-52.96324579288567,-25.900458359146338,-6.736069843289979,1.0562287256239309,-1.299633180337433,-2.891140746048799,0.8769887070088047,-4.1599531615759675,-5.094475872327293,-1.159426983219347,-8.645713384727173,-1.4972572803015658,-5.1599531615759675,-0.036484022993179016,-0.1988769572843997,-0.6588270013044571,-2.635308005217829,-0.21627311250000397,0.1879622920845032,-0.3800462471620034
136,-0.00381740299078015,-3.5561198730790013,0.4740371833751839,0.7821046204838351,-0.04501360617946748,0.6983835944191854,1.097334857339531,-0.0038174029907894758,1.295514239109818,0.5894547978373865,0.9999999999999916,-0.5778884498744468,-38.39833463824439,-18.687237926285967,-4.701301250620143,1.0611315084857378,-1.194199622686021,-2.103851266499265,0.3856473784785464,-4.685915978200782,-5.615081840217358,-1.054699006398133,-6.6333898522779915,-1.1157381691759742,-5.685915978200782,-0.2178953795161648,-0.4105452021626135,-0.520605967890145,-2.08242387156058,-0.1887081611216216,0.3111067235204126,0.006455633153420678
137,0.2219890907540342,-3.2216935335918366,0.6137007628138353,0.9812972201549306,0.002782747445752465,0.7481891231276299,1.0113587632974008,0.2219890907540266,1.246699840422657,0.3845586578798691,0.9999999999999909,-0.1588977115584926,-25.397688888176923,-10.570105450717609,-4.4285655206705865,1.10840977082096,-0.9969697290005808,-1.5451969487446582,0.04518204607171192,-5.072215215386946,-5.949724190506796,-0.8171529447028817,-6.140154043755034,-1.064600219810432,-6.072215215386946,-0.01870277984506943,-0.6154413421201309,-0.3346423502894942,-1.338569401157977,0.1556135237678624,0.4101687410388237,0.08184242402262183
138,0.6628978838746155,-1.047897920565466,0.8625806375340309,1.033793044145861,0.5153920589184403,0.8718048320740219,0.9530876611896468,0.6628978838746105,1.12554408408428,0.5651818085590279,0.999999999999992,0.5877419126020935,-6.321803602665466,-0.7080199283709776,-1.503512370388566,1.110661721610132,-0.5074515215728679,-0.5496774498638763,-0.1855715182749934,-5.209634577852916,-6.084683040224041,-0.35332152145354395,-2.934085292116301,-0.5161527541325529,-6.209634577852915,0.03379304414586101,-0.4348181914409721,-0.1349588497172823,-0.539835398869129,0.048755268021916515,0.1270975203809065,0.1327550305143131
139,0.8830473257270111,-1.169351924964347,0.8063439734611326,1.3269965357082418,0.4386150026869834,0.9245127177261137,1.052383163356146,0.8830473257270102,1.073885085356645,0.9289624389752912,0.9999999999999936,0.4190319203833979,-9.806523067904852,-2.00759158356225,-1.941617892806826,1.142578998746666,-0.2987282943905845,-0.7746241061554697,0.2076386703043418,-5.403290604391785,-6.243465805909893,-0.1217266189812339,-3.113214316911107,-0.5982975395859752,-6.403290604391785,0.3269965357082418,-0.07103756102470868,-0.1587827656858636,-0.6351310627434544,0.2999621003915529,-0.1463715346957778,-0.050815685912037764
140,1.3498923399541207,1.7399985741350248,1.093062612850369,1.248142368833312,1.148915895348278,1.0709713690736542,1.006133161314864,1.349892339954119,0.9303409611709234,1.2488867073587453,0.9999999999999949,1.2791878385511068,10.88449349047065,7.908156713849661,2.111503689706124,1.091772791325577,0.2812479649456773,0.3722504514014759,0.02448866222086657,-5.310227991541415,-6.205914761818,0.3693894366847192,1.1777032223607358,0.1616627571352025,-6.3102279915414154,0.2481423688333119,0.2488867073587453,0.03755104409187845,0.1502041763675139,-0.013454859733281609,-0.2844054878710994,0.1645772566405693
141,1.323105054282729,3.400540702876337,1.418567859353441,0.8483725458516043,1.6119938119259831,1.089343177667959,0.7574754315870842,1.323105054282728,0.9123347515676256,0.6057247893279725,0.9999999999999978,2.255703578060321,35.73990769643053,20.701321159489073,4.7539206111237124,1.003224545637556,0.3540003269791239,1.674271437413762,-0.960195947501141,-4.891660132187974,-5.884095947088438,0.3412094932773571,3.6267891427823633,0.6571159299010011,-5.891660132187973,-0.1516274541483957,-0.3942752106720275,0.3218188147295701,1.287275258918281,-0.3501413492150451,0.5187185643514013,0.2917779794560674
