,aic,bic,controls,endo_states,exo_states,loglik,max_pval,mean_pval,min_pval,mse,nendo,nexo,nstates,total_valid,true_index,true_valid,valid
519,-11962.288411622243,-11733.03343525529,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6069.1442058111215,1.0,0.9667873195365676,0.042166186669456686,1.2744438001576615,1.0,2.0,3.0,5.0,0.0,1.0,1.0
520,-11937.271091882381,-11708.01611551543,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6056.635545941191,1.0,0.9819652582248054,0.4480393083030778,1.4597746094567283,1.0,2.0,3.0,5.0,0.0,1.0,1.0
521,-11960.21464792932,-11730.959671562368,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6068.10732396466,1.0,0.9755158726419062,0.09247488163679778,1.4429920199917048,1.0,2.0,3.0,6.0,0.0,1.0,1.0
522,-11943.497824924125,-11714.242848557173,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6059.748912462062,1.0,0.9812952336847879,0.2134086447426197,1.5236333532028419,1.0,2.0,3.0,5.0,0.0,1.0,1.0
523,-11927.86324451854,-11698.608268151587,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6051.93162225927,1.0,0.9792760391202929,0.3381468805171971,1.7160957965301589,1.0,2.0,3.0,5.0,0.0,1.0,1.0
524,-11945.751900580528,-11716.496924213576,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6060.875950290264,1.0,0.9762164727502188,0.07525238876750687,1.3590586720809805,1.0,2.0,3.0,5.0,0.0,1.0,1.0
525,-11986.664045636566,-11757.409069269614,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6081.332022818283,1.0,0.9988319693712373,0.9193560442616188,1.4002612951290425,1.0,2.0,3.0,5.0,0.0,1.0,1.0
526,-11907.046412025611,-11677.791435658659,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6041.5232060128055,1.0,0.9875365203372443,0.14767198574598225,1.725968438129507,1.0,2.0,3.0,4.0,0.0,1.0,1.0
527,-11909.535229913148,-11680.280253546196,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6042.767614956574,1.0,0.9815346511641,0.18015673428340542,1.5664522607531761,1.0,2.0,3.0,6.0,0.0,1.0,1.0
528,-11944.611071263564,-11715.356094896611,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6060.305535631782,1.0,0.9878492109670916,0.2675144628499387,1.43805728291058,1.0,2.0,3.0,5.0,0.0,1.0,1.0
529,-11937.794782144478,-11708.539805777526,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6056.897391072239,1.0,0.9866313586605671,0.5439493505687693,1.4669503195736895,1.0,2.0,3.0,6.0,0.0,1.0,1.0
530,-11942.374305553545,-11713.119329186593,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6059.187152776773,1.0,0.99350091250277,0.7751678594917223,1.3103523732053328,1.0,2.0,3.0,6.0,0.0,1.0,1.0
531,-11956.672042998158,-11727.417066631206,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6066.336021499079,1.0,0.9760211615839728,0.009031073010323219,1.4071452081229956,1.0,2.0,3.0,4.0,0.0,1.0,1.0
532,-11939.418611243349,-11710.163634876397,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6057.7093056216745,1.0,0.9816955158622858,0.04895561338171697,1.499807742603803,1.0,2.0,3.0,5.0,0.0,1.0,1.0
533,-11960.493809729393,-11731.23883336244,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6068.246904864696,1.0,0.9814941033344663,0.20846476125053276,1.2412488477497956,1.0,2.0,3.0,5.0,0.0,1.0,1.0
534,-11952.431305192335,-11723.176328825382,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6064.215652596167,1.0,0.9773634092530699,0.1401058799997386,1.3716845262928914,1.0,2.0,3.0,6.0,0.0,1.0,1.0
535,-11937.280065703266,-11708.025089336314,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6056.640032851633,1.0,0.9763086096690768,0.17976753514611177,1.5382984451590944,1.0,2.0,3.0,6.0,0.0,1.0,1.0
536,-11965.540063369539,-11736.285087002587,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6070.7700316847695,1.0,0.9792196916869649,0.17763840074346054,1.4967516759453026,1.0,2.0,3.0,5.0,0.0,1.0,1.0
537,-11954.730483224743,-11725.47550685779,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6065.365241612371,1.0,0.9926288360819452,0.7579818698018739,1.4447930641662092,1.0,2.0,3.0,5.0,0.0,1.0,1.0
538,-11908.19804532614,-11678.943068959188,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6042.09902266307,1.0,0.9856798674586938,0.31131703027128527,1.7045621297735631,1.0,2.0,3.0,5.0,0.0,1.0,1.0
539,-11943.202473357102,-11713.94749699015,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6059.601236678551,1.0,0.9718515796858295,0.04998286101616193,1.5662025370870858,1.0,2.0,3.0,5.0,0.0,1.0,1.0
540,-11956.759499862728,-11727.504523495776,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6066.379749931364,1.0,0.977048791281953,0.16040392249273755,1.6048385443900712,1.0,2.0,3.0,5.0,0.0,1.0,1.0
541,-11964.795924279799,-11735.540947912847,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6070.397962139899,1.0,0.9835107671819522,0.4124394557721046,1.3277235089908264,1.0,2.0,3.0,5.0,0.0,1.0,1.0
542,-11962.487599951688,-11733.232623584736,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6069.243799975844,1.0,0.9924488422089872,0.5647006680703074,1.4713245294612745,1.0,2.0,3.0,5.0,0.0,1.0,1.0
543,-11984.502307359131,-11755.247330992179,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6080.2511536795655,1.0,0.9802272582799383,0.021647662021975465,1.2100585503746113,1.0,2.0,3.0,5.0,0.0,1.0,1.0
544,-11911.852707864022,-11682.59773149707,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6043.926353932011,1.0,0.9824231275969204,0.122884975271736,1.6543306481064337,1.0,2.0,3.0,5.0,0.0,1.0,1.0
545,-11949.776704333499,-11720.521727966547,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6062.888352166749,1.0,0.9832027632736329,0.4779227817193451,1.3804455397581228,1.0,2.0,3.0,6.0,0.0,1.0,1.0
546,-11917.171637940515,-11687.916661573563,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6046.585818970258,1.0,0.9736691111210665,0.08824316447293475,1.5778110415303683,1.0,2.0,3.0,5.0,0.0,1.0,1.0
547,-11945.270387837249,-11716.015411470296,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6060.635193918624,1.0,0.9838715402319067,0.49727635132225445,1.3778897962360008,1.0,2.0,3.0,5.0,0.0,1.0,1.0
548,-11964.35443658961,-11735.099460222658,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6070.177218294805,1.0,0.9709368907262312,0.1436986999349622,1.4926085462456478,1.0,2.0,3.0,5.0,0.0,1.0,1.0
549,-11948.065298588754,-11718.810322221801,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6062.032649294377,1.0,0.9684469987158352,0.02090594089806636,1.4378935580019816,1.0,2.0,3.0,5.0,0.0,1.0,1.0
550,-11943.762410678375,-11714.507434311423,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6059.8812053391875,1.0,0.9837683132925547,0.22587379967476984,1.5161707673640497,1.0,2.0,3.0,5.0,0.0,1.0,1.0
551,-19811.893073265768,-19582.638096898816,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",9993.946536632884,1.0,0.9762991983734762,0.0326044649055398,0.08066658844122458,1.0,2.0,3.0,6.0,1.0,1.0,1.0
552,-11938.219896333432,-11708.96491996648,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6057.109948166716,1.0,0.9696483598858745,0.11515140793751656,1.542406337018556,1.0,2.0,3.0,6.0,0.0,1.0,1.0
553,-19821.282765424927,-19592.027789057975,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",9998.641382712463,1.0,0.9778555113764918,0.0008433714002170033,0.0639297625004315,1.0,2.0,3.0,6.0,1.0,1.0,1.0
554,-11942.863335489936,-11713.608359122984,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6059.431667744968,1.0,0.9822171822775475,0.30904849974261905,1.4540009644395784,1.0,2.0,3.0,5.0,0.0,1.0,1.0
555,-11965.491685731635,-11736.236709364683,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6070.745842865817,1.0,0.9766018603580473,0.027085799779406786,1.3056435101139088,1.0,2.0,3.0,5.0,0.0,1.0,1.0
556,-12020.64690712303,-11791.391930756077,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6098.323453561515,1.0,0.986296064651898,0.08662787695262941,1.2913321271600748,1.0,2.0,3.0,5.0,0.0,1.0,1.0
557,-11934.350442566772,-11705.09546619982,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6055.175221283386,1.0,0.9892585468786737,0.3919729428335188,1.5098044168524352,1.0,2.0,3.0,5.0,0.0,1.0,1.0
558,-12045.56031682059,-11816.305340453639,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6110.780158410295,1.0,0.9875795657193839,0.11629982316857305,1.4633068135382592,1.0,2.0,3.0,4.0,0.0,1.0,1.0
559,-11950.515454868351,-11721.2604785014,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6063.257727434176,1.0,0.9896057047685634,0.2858803454198988,1.4650706899540462,1.0,2.0,3.0,5.0,0.0,1.0,1.0
560,-11948.847618344984,-11719.592641978032,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6062.423809172492,1.0,0.9897130758802014,0.41566010168294243,1.3537297035262918,1.0,2.0,3.0,6.0,0.0,1.0,1.0
561,-11971.270854767821,-11742.015878400869,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6073.635427383911,1.0,0.9839981573920739,0.2557472139392949,1.2901943425556355,1.0,2.0,3.0,5.0,0.0,1.0,1.0
562,-11932.407861070506,-11703.152884703553,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6054.203930535253,1.0,0.9911989014176281,0.518395467223118,1.443640394620028,1.0,2.0,3.0,5.0,0.0,1.0,1.0
563,-11965.76134803317,-11736.506371666217,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6070.880674016585,1.0,0.9771170952265938,0.3031611495181696,1.4883913499776389,1.0,2.0,3.0,5.0,0.0,1.0,1.0
564,-11900.082650802347,-11670.827674435395,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6038.041325401174,1.0,0.981461498970725,0.45498109977012263,1.836189696540806,1.0,2.0,3.0,5.0,0.0,1.0,1.0
565,-12001.257785208269,-11772.002808841316,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6088.628892604134,1.0,0.9760851033055967,0.25399182773492307,1.2457554598133804,1.0,2.0,3.0,5.0,0.0,1.0,1.0
566,-11942.273965857687,-11713.018989490734,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6059.136982928843,1.0,0.9865347815642481,0.14991668577357464,1.4383910479813609,1.0,2.0,3.0,5.0,0.0,1.0,1.0
567,-11963.7097385783,-11734.454762211348,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6069.85486928915,1.0,0.9854332588899573,0.024839819436378866,1.3765580575988454,1.0,2.0,3.0,5.0,0.0,1.0,1.0
568,-11903.768470333966,-11674.513493967013,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6039.884235166983,1.0,0.9674209416103295,0.034841472603346045,1.8862030514493169,1.0,2.0,3.0,4.0,0.0,1.0,1.0
569,-11974.104951161265,-11744.849974794313,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6075.052475580633,1.0,0.9921961980512881,0.6564631905628081,1.2491846915181608,1.0,2.0,3.0,5.0,0.0,1.0,1.0
570,-11960.920876724813,-11731.66590035786,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6068.460438362406,1.0,0.9770986337150511,0.3039140763347205,1.301205920961204,1.0,2.0,3.0,5.0,0.0,1.0,1.0
571,-12023.944129629954,-11794.689153263002,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6099.972064814977,1.0,0.9767013353258097,0.16522340483742326,1.4012817730083955,1.0,2.0,3.0,5.0,0.0,1.0,1.0
572,-11959.843537247996,-11730.588560881044,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6067.921768623998,1.0,0.980984008538201,0.009766373565008929,1.3510228770610941,1.0,2.0,3.0,4.0,0.0,1.0,1.0
573,-19944.37140051341,-19715.116424146458,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10060.185700256705,1.0,0.9789323870011707,0.005813071340539322,0.07784945262588251,1.0,2.0,3.0,6.0,1.0,1.0,1.0
574,-11966.228051732485,-11736.973075365533,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6071.114025866243,1.0,0.9738896385660178,0.18680851923073602,1.3945181588115154,1.0,2.0,3.0,5.0,0.0,1.0,1.0
575,-11941.14215923196,-11711.887182865008,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6058.57107961598,1.0,0.9801208599384165,0.2112612581877402,1.55159147963954,1.0,2.0,3.0,5.0,0.0,1.0,1.0
576,-11964.865806380341,-11735.61083001339,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6070.432903190171,1.0,0.9729322799624291,0.23905840850630516,1.4261435242490021,1.0,2.0,3.0,5.0,0.0,1.0,1.0
577,-11937.543748508275,-11708.288772141323,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6056.771874254137,1.0,0.9817268309040614,0.13551775863758786,1.5974851582562815,1.0,2.0,3.0,6.0,0.0,1.0,1.0
578,-11935.222187777455,-11705.967211410503,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6055.611093888728,1.0,0.9875583094619493,0.4717373864201981,1.4031404779622831,1.0,2.0,3.0,5.0,0.0,1.0,1.0
579,-20286.637070721445,-20057.382094354492,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10231.318535360722,1.0,0.9666184758627498,0.0003869095352307069,0.08282461570703636,1.0,2.0,3.0,6.0,1.0,1.0,1.0
580,-11966.275145371495,-11737.020169004543,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6071.137572685748,1.0,0.9869103587016983,0.31104827776657673,1.4323659322101434,1.0,2.0,3.0,5.0,0.0,1.0,1.0
581,-20001.211245678616,-19771.956269311664,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10088.605622839308,1.0,0.9635966493038659,0.0006473434465711227,0.08802661321214801,1.0,2.0,3.0,6.0,1.0,1.0,1.0
582,-11973.101249784731,-11743.84627341778,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6074.550624892366,1.0,0.9799456370147128,0.3222429211611937,1.3787045763828174,1.0,2.0,3.0,6.0,0.0,1.0,1.0
583,-11930.232407606947,-11700.977431239995,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6053.116203803474,1.0,0.9797345008105058,0.2270564300591066,1.5635426415425426,1.0,2.0,3.0,6.0,0.0,1.0,1.0
584,-19934.90084704263,-19705.64587067568,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10055.450423521315,1.0,0.9730980204742291,0.004640448982362198,0.07290638556129561,1.0,2.0,3.0,6.0,1.0,1.0,1.0
585,-11985.413783744758,-11756.158807377806,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6080.706891872379,1.0,0.9839218297775364,0.3872900475525899,1.182832216204612,1.0,2.0,3.0,6.0,0.0,1.0,1.0
586,-20028.10116486976,-19798.84618850281,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10102.05058243488,1.0,0.9672947103975188,0.0007248313585348055,0.08067834431358707,1.0,2.0,3.0,6.0,1.0,1.0,1.0
587,-20000.098197522977,-19770.843221156025,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10088.049098761488,1.0,0.9675107098118675,0.0004774801586092456,0.07942079141700986,1.0,2.0,3.0,6.0,1.0,1.0,1.0
588,-11928.301788414776,-11699.046812047824,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6052.150894207388,1.0,0.9809928527244054,0.1615297420298352,1.5121452407772717,1.0,2.0,3.0,5.0,0.0,1.0,1.0
589,-11989.605316741465,-11760.350340374513,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6082.802658370732,1.0,0.9706118902797446,0.029422133822451294,1.3322347228816165,1.0,2.0,3.0,5.0,0.0,1.0,1.0
590,-11946.039293830647,-11716.784317463695,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6061.019646915323,1.0,0.981347490837517,0.3790155415019863,1.5416819559352404,1.0,2.0,3.0,5.0,0.0,1.0,1.0
591,-11935.226707787517,-11705.971731420565,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6055.613353893758,1.0,0.9738111342761282,0.14180581110930815,1.559914453150112,1.0,2.0,3.0,5.0,0.0,1.0,1.0
592,-11937.800984663438,-11708.546008296486,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6056.900492331719,1.0,0.9862455057813362,0.3183266139645765,1.4000266679717244,1.0,2.0,3.0,5.0,0.0,1.0,1.0
593,-11947.957576208719,-11718.702599841767,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6061.978788104359,1.0,0.9803847662407037,0.27408959315120335,1.4229916805761873,1.0,2.0,3.0,5.0,0.0,1.0,1.0
594,-11936.105747681184,-11706.850771314232,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6056.052873840592,1.0,0.9910673110123863,0.49229119166785124,1.4980629946013202,1.0,2.0,3.0,5.0,0.0,1.0,1.0
595,-11978.412218858264,-11749.157242491312,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6077.206109429132,1.0,0.9720926296236081,0.09773198424597834,1.5247205502447743,1.0,2.0,3.0,6.0,0.0,1.0,1.0
596,-11982.00636397807,-11752.751387611117,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6079.003181989035,1.0,0.9816835764307414,0.2460911464487851,1.5614259406108488,1.0,2.0,3.0,5.0,0.0,1.0,1.0
597,-11938.459905469314,-11709.204929102361,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6057.229952734657,1.0,0.9808817844800984,0.33320355774378124,1.3706032549121716,1.0,2.0,3.0,5.0,0.0,1.0,1.0
598,-11939.248278505585,-11709.993302138633,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6057.624139252793,1.0,0.9942755119986251,0.768279922615938,1.404676539975565,1.0,2.0,3.0,5.0,0.0,1.0,1.0
599,-11930.888582359556,-11701.633605992603,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6053.444291179778,1.0,0.9887121121022153,0.3831132777960308,1.497796707366232,1.0,2.0,3.0,4.0,0.0,1.0,1.0
600,-11944.82341827359,-11715.568441906638,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6060.411709136795,1.0,0.980560278740095,0.3250850478988619,1.3784351515659432,1.0,2.0,3.0,5.0,0.0,1.0,1.0
601,-11941.53272012076,-11712.277743753808,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6058.76636006038,1.0,0.9807495642890884,0.2397475159346206,1.4964481957744546,1.0,2.0,3.0,5.0,0.0,1.0,1.0
602,-11944.821742512566,-11715.566766145614,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6060.410871256283,1.0,0.9720170011877102,0.10093904595165723,1.4297632368628488,1.0,2.0,3.0,6.0,0.0,1.0,1.0
603,-11937.702305676577,-11708.447329309625,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6056.851152838289,1.0,0.9801239124220931,0.261120112646934,1.4534525500267088,1.0,2.0,3.0,5.0,0.0,1.0,1.0
604,-20052.637259342628,-19823.382282975675,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10114.318629671314,1.0,0.9627749255277227,0.0007383286875072136,0.0723479220380304,1.0,2.0,3.0,6.0,1.0,1.0,1.0
605,-11965.725056311461,-11736.470079944509,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6070.862528155731,1.0,0.977221990479267,0.027711934218758724,1.6101841159463623,1.0,2.0,3.0,5.0,0.0,1.0,1.0
606,-11926.161658243249,-11696.906681876297,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6051.080829121624,1.0,0.9850826232557548,0.14257184990211086,1.557190813717524,1.0,2.0,3.0,5.0,0.0,1.0,1.0
607,-11962.441944091866,-11733.186967724914,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6069.220972045933,1.0,0.9741746488742937,0.12318132252955426,1.297743212275343,1.0,2.0,3.0,6.0,0.0,1.0,1.0
608,-11943.034236289162,-11713.77925992221,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6059.517118144581,1.0,0.9870368909173484,0.5648927334496333,1.4352346050823939,1.0,2.0,3.0,5.0,0.0,1.0,1.0
609,-19862.69495848657,-19633.439982119617,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10019.347479243284,1.0,0.9743546412957826,0.025720947406561508,0.07890493542006971,1.0,2.0,3.0,6.0,1.0,1.0,1.0
610,-11991.292684311018,-11762.037707944066,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6083.646342155509,1.0,0.980547570980106,0.30514053903296184,1.4602350984404329,1.0,2.0,3.0,5.0,0.0,1.0,1.0
611,-11913.85119336448,-11684.596216997528,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6044.92559668224,1.0,0.9832362961233215,0.11280735689885335,1.7215011010065742,1.0,2.0,3.0,5.0,0.0,1.0,1.0
612,-11979.588067576089,-11750.333091209137,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6077.7940337880445,1.0,0.9837941725597787,0.33371534099374683,1.4183072247832118,1.0,2.0,3.0,5.0,0.0,1.0,1.0
613,-11950.55620094934,-11721.301224582388,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6063.27810047467,1.0,0.9765118391201095,0.07256344433006025,1.4124951764146727,1.0,2.0,3.0,5.0,0.0,1.0,1.0
614,-11970.49531826903,-11741.240341902077,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6073.247659134515,1.0,0.9790779188010073,0.29531152619139256,1.489624564008872,1.0,2.0,3.0,6.0,0.0,1.0,1.0
615,-11983.650196375711,-11754.395220008759,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6079.8250981878555,1.0,0.9831949618987792,0.39036609000758343,1.2656766405318352,1.0,2.0,3.0,5.0,0.0,1.0,1.0
616,-11951.25829963238,-11722.003323265428,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6063.62914981619,1.0,0.9779356258348916,0.17369234012369686,1.5610736038151636,1.0,2.0,3.0,6.0,0.0,1.0,1.0
617,-11946.46056814403,-11717.205591777078,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6061.230284072015,1.0,0.9737477636350784,0.17960562183003967,1.4471638497784534,1.0,2.0,3.0,5.0,0.0,1.0,1.0
618,-12001.384356056013,-11772.12937968906,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6088.692178028006,1.0,0.9825507276171977,0.21197435733630485,1.3044407608512003,1.0,2.0,3.0,5.0,0.0,1.0,1.0
619,-11940.961071907273,-11711.706095540321,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6058.480535953637,1.0,0.9755444312910658,0.06343555385250697,1.3972938418313878,1.0,2.0,3.0,6.0,0.0,1.0,1.0
620,-11931.027552030188,-11701.772575663235,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6053.513776015094,1.0,0.9907378995070998,0.5804978138921741,1.6293370218472494,1.0,2.0,3.0,5.0,0.0,1.0,1.0
621,-11940.93908595262,-11711.684109585667,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6058.46954297631,1.0,0.9825161076209324,0.35282146277102555,1.6285474414952323,1.0,2.0,3.0,5.0,0.0,1.0,1.0
622,-12029.663942135821,-11800.40896576887,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6102.831971067911,1.0,0.974488807458083,0.06549264872451188,1.2761250779574773,1.0,2.0,3.0,5.0,0.0,1.0,1.0
623,-11956.311217692006,-11727.056241325054,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6066.155608846003,1.0,0.9800473118439577,0.25545621068964147,1.41874211158437,1.0,2.0,3.0,6.0,0.0,1.0,1.0
624,-11938.822403693935,-11709.567427326983,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6057.411201846968,1.0,0.9780717008509388,0.11445964562499518,1.5185754804423794,1.0,2.0,3.0,6.0,0.0,1.0,1.0
625,-19786.939952273893,-19557.68497590694,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",9981.469976136947,1.0,0.9651010316707662,0.00036485331175421657,0.08573813878876892,1.0,2.0,3.0,5.0,1.0,1.0,1.0
626,-11932.265346247203,-11703.01036988025,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6054.132673123601,1.0,0.9736059053793017,0.02842399366480286,1.5412924131447479,1.0,2.0,3.0,5.0,0.0,1.0,1.0
627,-11931.630278755549,-11702.375302388597,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6053.815139377774,1.0,0.9884362086164973,0.4390403432919156,1.578700020806733,1.0,2.0,3.0,5.0,0.0,1.0,1.0
628,-12031.50992650031,-11802.254950133358,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6103.754963250155,1.0,0.9819897150627179,0.1851838455264623,1.2188731282029177,1.0,2.0,3.0,5.0,0.0,1.0,1.0
629,-19862.620975494385,-19633.365999127433,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10019.310487747192,1.0,0.970667301049892,0.00041072173153283194,0.06947782857438187,1.0,2.0,3.0,6.0,1.0,1.0,1.0
